VIS	Vanguard Industrials	Vanguard Industrials		"The investment seeks to track the performance of a benchmark index.
 The fund employs an indexing investment approach designed to track the performance of the MSCI US Investable Market Index (IMI)/Industrials 25/50, an index made up of stocks of large, mid-size, and small U.S. companies within the industrials sector, as classified under the Global Industry Classification Standard (GICS). The Advisor attempts to replicate the target index by seeking to invest all, or substantially all, of its assets in the stocks that make up the index, in order to hold each stock in approximately the same proportion as its weighting in the index. The fund is non-diversified."	http://www.vanguard.com			NYSE Arca	3400756546				
VIXM	ProShares Trust VIX Mid-Term Futures	ProShares Trust VIX Mid-Term Futures		"The investment seeks results that, both over a single day and over time, match (before fees and expenses) the performance of the S&P 500® VIX Mid-Term Futures Index.
 The fund seeks to meet its investment objective under normal market conditions by taking long or short positions in VIX futures contracts. It will also hold cash or cash equivalents such as U.S. Treasury securities or other high credit quality, short-term fixed-income or similar securities (such as shares of money market funds) as collateral for Financial Instruments and pending investment in Financial Instruments."	http://www.proshares.com	VIXM.png		NYSE Arca	45034552				
VMBS	Vanguard Mortgage-Backed Securities ETF	Vanguard Mortgage-Backed Securities ETF		"The investment seeks to track the performance of a market-weighted mortgage-backed securities index.
 The fund employs an indexing investment approach designed to track the performance of the Bloomberg Barclays U.S. MBS Float Adjusted Index. This index covers U.S. agency mortgage-backed pass-through securities. To be included in the index, pool aggregates must have at least $250 million currently outstanding and a weighted average maturity of at least 1 year. All of the fund's investments will be selected through the sampling process, and under normal circumstances, at least 80% of the fund's assets will be invested in bonds included in the index."	http://www.vanguard.com			NASDAQ Global Market	7349589888				
VNM	VanEck Vectors Vietnam	VanEck Vectors Vietnam		"The investment seeks to replicate as closely as possible, before fees and expenses, the price and yield performance of the MVIS® Vietnam Index.
 The fund normally invests at least 80% of its total assets in securities that comprise the fund's benchmark index. The index includes securities of Vietnamese companies. A company is generally considered to be a Vietnamese company if it is incorporated in Vietnam or is incorporated outside of Vietnam but has at least 50% of its revenues/related assets in Vietnam. It is non-diversified."	http://www.marketvectorsetfs.com			NYSE Arca	351680000				
VNQ	Vanguard Real Estate	Vanguard Real Estate		"The investment seeks to provide a high level of income and moderate long-term capital appreciation by tracking the performance of the MSCI US Investable Market Real Estate 25/50 Index that measures the performance of publicly traded equity REITs and other real estate-related investments.
 The advisor attempts to track the index by investing all, or substantially all, of its assets-either directly or indirectly through a wholly owned subsidiary, which is itself a registered investment company-in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index. The fund is non-diversified."	http://www.vanguard.com			NYSE Arca	31706919198				
VNQI	Vanguard Global ex-U.S. Real Estate ETF	Vanguard Global ex-U.S. Real Estate ETF		"The investment seeks to track the performance of a benchmark index.
 The fund employs an indexing investment approach designed to track the performance of the S&P Global ex-U.S. Property Index, a float-adjusted, market-capitalization-weighted index that measures the equity market performance of international real estate stocks in both developed and emerging markets. The index is composed of stocks of publicly traded equity real estate investment trusts (known as REITs) and certain real estate management and development companies (REMDs)."	http://www.vanguard.com	VNQI.png		NASDAQ Global Market	5713585421				
VO	Vanguard Mid-Cap	Vanguard Mid-Cap		"The investment seeks to track the performance of a benchmark index that measures the investment return of mid-capitalization stocks.
 The fund employs an indexing investment approach designed to track the performance of the CRSP US Mid Cap Index, a broadly diversified index of stocks of mid-size U.S. companies. The advisor attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index."	http://www.vanguard.com	VO.png		NYSE Arca	23305647555				
VOE	Vanguard Mid-Cap Value	Vanguard Mid-Cap Value		"The investment seeks to track the performance of the CRSP US Mid Cap Value Index that measures the investment return of mid-capitalization value stocks.
 The fund employs an indexing investment approach designed to track the performance of the CRSP US Mid Cap Value Index, a broadly diversified index of value stocks of mid-size U.S. companies. The advisor attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index."	http://www.vanguard.com	VOE.png		NYSE Arca	8664770212				
VONE	Vanguard Russell 1000 ETF	Vanguard Russell 1000 ETF		"The investment seeks to track the performance of a benchmark index that measures the investment return of large-capitalization stocks in the United States.
 The fund employs an indexing investment approach designed to track the performance of the Russell 1000® Index. The index is designed to measure the performance of large-capitalization stocks in the United States. The Advisor attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index."	http://www.vanguard.com	VONE.png		NASDAQ Global Market	1079418750				
VONG	Vanguard Russell 1000 Growth ETF	Vanguard Russell 1000 Growth ETF		"The investment seeks to track the performance of a benchmark index that measures the investment return of large-capitalization growth stocks in the United States.
 The fund employs an indexing investment approach designed to track the performance of the Russell 1000® Growth Index. The index is designed to measure the performance of large-capitalization growth stocks in the United States. The Advisor attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index."	http://www.vanguard.com	VONG.png		NASDAQ Global Market	2207257611				
VONV	Vanguard Russell 1000 Value ETF	Vanguard Russell 1000 Value ETF		"The investment seeks to track the performance of a benchmark index that measures the investment return of large-capitalization value stocks in the United States.
 The fund employs an indexing investment approach designed to track the performance of the Russell 1000® Value Index. The index is designed to measure the performance of large-capitalization value stocks in the United States. The Advisor attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index."	http://www.vanguard.com	VONV.png		NASDAQ Global Market	1775587500				
VOOG	Vanguard S&P 500 Growth	Vanguard S&P 500 Growth		"The investment seeks to track the performance of a benchmark index that measures the investment return of large-capitalization growth stocks in the United States.
 The fund employs an indexing investment approach designed to track the performance of the S&P 500® Growth Index, which represents the growth companies, as determined by the index sponsor, of the S&P 500 Index. The index measures the performance of large-capitalization growth stocks in the United States."	http://www.vanguard.com	VOOG.png		NYSE Arca	2298268500				
VOOV	Vanguard S&P 500 Value	Vanguard S&P 500 Value		"The investment seeks to track the performance of a benchmark index that measures the investment return of large-capitalization value stocks in the United States.
 The fund employs an indexing investment approach designed to track the performance of the S&P 500® Value Index, which represents the value companies, as determined by the index sponsor, of the S&P 500 Index. The index measures the performance of large-capitalization value stocks in the United States."	http://www.vanguard.com	VOOV.png		NYSE Arca	927550500				
VOT	Vanguard Mid-Cap Growth	Vanguard Mid-Cap Growth		"The investment seeks to track the performance of the CRSP US Mid Cap Growth Index that measures the investment return of mid-capitalization growth stocks.
 The fund employs an indexing investment approach designed to track the performance of the CRSP US Mid Cap Growth Index, a broadly diversified index of growth stocks of mid-size U.S. companies. The advisor attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index."	http://www.vanguard.com	VOT.png		NYSE Arca	5704748731				
VOX	Vanguard Communication Services	Vanguard Communication Services		"The investment seeks to track the performance of a benchmark index.
 The fund employs an indexing investment approach designed to track the performance of the MSCI US Investable Market Index (IMI)/Communication Services 25/50, an index made up of stocks of large, mid-size, and small U.S. companies within the communication services sector, as classified under the GICS. The Advisor attempts to replicate the target index by seeking to invest all, or substantially all, of its assets in the stocks that make up the index, in order to hold each stock in approximately the same proportion as its weighting in the index. It is non-diversified."	http://www.vanguard.com	VOX.png		NYSE Arca	1348624157				
VPL	Vanguard FTSE Pacific	Vanguard FTSE Pacific		"The investment seeks to track the performance of a benchmark index that measures the investment return of stocks issued by companies located in the major markets of the Pacific region.
 The fund employs an indexing investment approach by investing all, or substantially all, of its assets in the common stocks included in the FTSE Developed Asia Pacific All Cap Index. The FTSE Developed Asia Pacific All Cap Index is a market-capitalization-weighted index that is made up of approximately 2,256 common stocks of large-, mid-, and small-cap companies located in Japan, Australia, South Korea, Hong Kong, and Singapore."	http://www.vanguard.com	VPL.png		NYSE Arca	4009122404				
VPU	Vanguard Utilities	Vanguard Utilities		"The investment seeks to track the performance of a benchmark index.
 The fund employs an indexing investment approach designed to track the performance of the MSCI US Investable Market Index (IMI)/Utilities 25/50, an index made up of stocks of large, mid-size, and small U.S. companies within the utilities sector, as classified under the Global Industry Classification Standard (GICS). The Advisor attempts to replicate the target index by seeking to invest all, or substantially all, of its assets in the stocks that make up the index, in order to hold each stock in approximately the same proportion as its weighting in the index. The fund is non-diversified."	http://www.vanguard.com	VPU.png		NYSE Arca	2997033248				
VQT	Barclays ETN S&P VEQTOR ETN	Barclays ETN S&P VEQTOR ETN		"The investment seeks to replicate, net of expenses, the S&P 500 Dynamic VEQTOR Total Return Index.
 The index seeks to provide broad equity market exposure with an implied volatility hedge by dynamically allocating its notional investments among three components: equity, volatility and cash. The equity component of the index is represented by the S&P 500 Total Return Index and the volatility component of the index is represented by the S&P 500 VIX Short-Term Futures Index."	http://www.barclaysinvestments.co.uk			NYSE Arca	29594350				
VSS	Vanguard FTSE All-Wld ex-US SmCp Idx	Vanguard FTSE All-Wld ex-US SmCp Idx		"The investment seeks to track the performance of a benchmark index that measures the investment return of stocks of international small-cap companies.
 The fund employs an indexing investment approach designed to track the performance of the FTSE Global Small Cap ex US Index, a float-adjusted, market-capitalization-weighted index designed to measure equity market performance of international small-capitalization stocks. The index included 3,363 stocks of companies located in 46 countries, including both developed and emerging markets."	http://www.vanguard.com	VSS.png		NYSE Arca	5138281251				
VT	Vanguard Total World Stock Index	Vanguard Total World Stock Index		"The investment seeks to track the performance of a benchmark index that measures the investment return of stocks of companies located in developed and emerging markets around the world.
 The fund employs an indexing investment approach designed to track the performance of the FTSE Global All Cap Index, a float-adjusted, market-capitalization-weighted index designed to measure the market performance of large-, mid-, and small-capitalization stocks of companies located around the world. The index included 7,781 stocks of companies located in 41 countries, including both developed and emerging markets."	http://www.vanguard.com	VT.png		NYSE Arca	12076532149				
VTHR	Vanguard Russell 3000 ETF	Vanguard Russell 3000 ETF		"The investment seeks to track the performance of a benchmark index that measures the investment return of the broad U.S. stock market.
 The fund employs an indexing investment approach designed to track the performance of the Russell 3000® Index, which represents approximately 98% of the U.S. equity market and comprises the 3,000 largest companies in the United States. The Advisor attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index."	http://www.vanguard.com	VTHR.png		NASDAQ Global Market	433958000				
VTI	Vanguard Total Stock Market	Vanguard Total Stock Market		"The investment seeks to track the performance of a benchmark index that measures the investment return of the overall stock market.
 The fund employs an indexing investment approach designed to track the performance of the CRSP US Total Market Index, which represents approximately 100% of the investable U.S. stock market and includes large-, mid-, small-, and micro-cap stocks regularly traded on the New York Stock Exchange and Nasdaq. It invests by sampling the index, meaning that it holds a broadly diversified collection of securities that, in the aggregate, approximates the full index in terms of key characteristics."	http://www.vanguard.com	VTI.png		NYSE Arca	96986202472				
VTIP	Vanguard Short-Term Inflation-Protected Securities Index Fund	Vanguard Short-Term Inflation-Protected Securities Index Fund		"The investment seeks to track the performance of a benchmark index that measures the investment return of inflation-protected public obligations of the U.S. Treasury with remaining maturities of less than 5 years.
 The fund employs an indexing investment approach designed to track the performance of the Bloomberg Barclays U.S. Treasury Inflation-Protected Securities (TIPS) 0-5 Year Index. The index is a market-capitalization-weighted index that includes all inflation-protected public obligations issued by the U.S. Treasury with remaining maturities of less than 5 years."	http://www.vanguard.com	VTIP.png		NASDAQ Global Market	5818551266				
VTV	Vanguard Value	Vanguard Value		"The investment seeks to track the performance of a benchmark index that measures the investment return of large-capitalization value stocks.
 The fund employs an indexing investment approach designed to track the performance of the CRSP US Large Cap Value Index, a broadly diversified index predominantly made up of value stocks of large U.S. companies. The advisor attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index."	http://www.vanguard.com	VTV.png		NYSE Arca	43217649857				
VTWG	Vanguard Russell 2000 Growth Index Fund	Vanguard Russell 2000 Growth Index Fund		"The investment seeks to track the performance of a benchmark index that measures the investment return of small-capitalization growth stocks in the United States.
 The fund employs an indexing investment approach designed to track the performance of the Russell 2000® Growth Index. The index is designed to measure the performance of small-capitalization growth stocks in the United States. The advisor attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index."	http://www.vanguard.com	VTWG.png		NASDAQ Global Market	272451250				
VTWO	Vanguard Russell 2000 ETF	Vanguard Russell 2000 ETF		"The investment seeks to track the performance of a benchmark index that measures the investment return of small-capitalization stocks in the United States.
 The fund employs an indexing investment approach designed to track the performance of the Russell 2000® Index. The index is designed to measure the performance of small-capitalization stocks in the United States. The advisor attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index."	http://www.vanguard.com	VTWO.png		NASDAQ Global Market	1515399750				
VTWV	Vanguard Russell 2000 Value ETF	Vanguard Russell 2000 Value ETF		"The investment seeks to track the performance of a benchmark index that measures the investment return of small-capitalization value stocks in the United States.
 The fund employs an indexing investment approach designed to track the performance of the Russell 2000® Value Index. The index is designed to measure the performance of small-capitalization value stocks in the United States. The advisor attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index."	http://www.vanguard.com	VTWV.png		NASDAQ Global Market	242857875				
VUG	Vanguard Growth	Vanguard Growth		"The investment seeks to track the performance of a benchmark index that measures the investment return of large-capitalization growth stocks.
 The fund employs an indexing investment approach designed to track the performance of the CRSP US Large Cap Growth Index, a broadly diversified index predominantly made up of growth stocks of large U.S. companies. The advisor attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index."	http://www.vanguard.com	VUG.png		NYSE Arca	35396201059				
VV	Vanguard Large-Cap	Vanguard Large-Cap		"The investment seeks to track the performance of the CRSP US Large Cap Index that measures the investment return of large-capitalization stocks.
 The fund employs an indexing investment approach designed to track the performance of the CRSP US Large Cap Index, a broadly diversified index of large U.S. companies representing approximately the top 85% of the U.S. market capitalization. The advisor attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index."	http://www.vanguard.com	VV.png		NYSE Arca	12904040327				
VWO	Vanguard FTSE Emerging Markets	Vanguard FTSE Emerging Markets		"The investment seeks to track the performance of a benchmark index that measures the investment return of stocks issued by companies located in emerging market countries.
 The fund employs an indexing investment approach designed to track the performance of the FTSE Emerging Markets All Cap China A Inclusion Index, a market-capitalization-weighted index that is made up of approximately 4,032 common stocks of large-, mid-, and small-cap companies located in emerging markets around the world."	http://www.vanguard.com	VWO.png		NYSE Arca	59701172011				
VXF	Vanguard Extended Market	Vanguard Extended Market		"The investment seeks to track a benchmark index that measures the investment return of small- and mid-capitalization stocks.
 The fund employs an indexing investment approach designed to track the performance of S&P Completion Index, a broadly diversified index of stocks of small and mid-size U.S. companies. It invests by sampling the index, meaning that it holds a broadly diversified collection of securities that, in the aggregate, approximates the full index in terms of key characteristics. These characteristics include industry weightings and market capitalization, as well as certain financial measures, such as price/earnings ratio and dividend yield."	http://www.vanguard.com	VXF.png		NYSE Arca	6373849439				
VXUS	Vanguard Total International Stock ETF	Vanguard Total International Stock ETF		"The investment seeks to track the performance of a benchmark index that measures the investment return of stocks issued by companies located in developed and emerging markets, excluding the United States.
 The fund employs an indexing investment approach designed to track the performance of the FTSE Global All Cap ex US Index, a float-adjusted market-capitalization-weighted index designed to measure equity market performance of companies located in developed and emerging markets, excluding the United States. The index includes approximately 5,800 stocks of companies located in over 45 countries."	http://www.vanguard.com	VXUS.png		NASDAQ Global Market	10853798098				
VYM	Vanguard High Dividend Yield	Vanguard High Dividend Yield		"The investment seeks to track the performance of a benchmark index that measures the investment return of common stocks of companies that are characterized by high dividend yield.
 The fund employs an indexing investment approach designed to track the performance of the FTSE High Dividend Yield Index, which consists of common stocks of companies that pay dividends that generally are higher than average. The adviser attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index."	http://www.vanguard.com	VYM.png		NYSE Arca	22908118617				
WEAT	Teucrium Wheat Fund ETV	Teucrium Wheat Fund ETV		"The investment seeks to have the daily changes in percentage terms of the shares’ NAV reflect the daily changes in percentage terms of a weighted average of the closing settlement prices for three futures contracts for wheat that are traded on the Chicago Board of Trade.
 The fund seeks to achieve its investment objective primarily by investing in Wheat Interests such that daily changes in the fund’s NAV are expected to closely track the changes in the benchmark."	http://www.teucriumcornfund.com			NYSE Arca	57408774				
WIP	SPDR FTSE International Government Inflation-Protected Bond	SPDR FTSE International Government Inflation-Protected Bond		"The investment seeks to provide investment results that, before fees and expenses, correspond generally to the price and yield performance of the FTSE International Inflation-Linked Securities Select Index.
 The fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index or in securities that the Adviser determines have economic characteristics. The index is designed to measure the total return performance of inflation-linked bonds outside the United States with fixed-rate coupon payments that are linked to an inflation index. It is non-diversified."	http://www.spdrs.com			NYSE Arca	445081215				
WMCR	Invesco Wilshire Micro-Cap	Invesco Wilshire Micro-Cap		"The investment seeks to track the investment results (before fees and expenses) of the Wilshire US Micro-Cap IndexSM (the ""underlying index"").
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. The index represents a float-adjusted, market capitalization-weighted index of the issues ranked below 2500 by market capitalization of the Wilshire 5000. The fund is non-diversified."	http://www.invescopowershares.com	WMCR.png		NYSE Arca	22281235				
WMW	DEUTSCHE BANK AKTIENGESELLSCHAFT ELEMENTS Linked to the Morningstar Wide Moat Focus Total Return Index due October 24 2022	DEUTSCHE BANK AKTIENGESELLSCHAFT ELEMENTS Linked to the Morningstar Wide Moat Focus Total Return Index due October 24 2022		"The investment seeks to replicate, net of expense, the Morningstar Wide Moat Focus Total Return Index.
 The index contains companies that have sustainable competitive advantages and that trade at discounts or Morningstar's determination of their fair value. It contains approximately 20 companies."	http://www.db.com/india			NYSE Arca	32592000				
WOOD	iShares S&P Global Timber & Forestry Index Fund	iShares S&P Global Timber & Forestry Index Fund		"The investment seeks to track the investment results of the S&P Global Timber & Forestry IndexTM.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents. The index is comprised of approximately 25 of the largest publicly-traded companies engaged in the ownership, management or upstream supply chain of forests and timberlands. The fund is non-diversified."	http://www.ishares.com	WOOD.png		NASDAQ Global Market	324186300				
WPS	iShares International Developed Property	iShares International Developed Property		"The investment seeks to track the investment results of the S&P Developed ex-U.S. Property IndexTM.
 The fund generally invests at least 90% of its assets in the component securities of the index and in investments that have economic characteristics that are substantially identical to the component securities and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents. The index is a free float-adjusted, market capitalization-weighted index that defines and measures the investable universe of publicly-traded real estate companies domiciled in developed countries outside of the U.S."	http://www.ishares.com	WPS.png		NYSE Arca	235228000				
WREI	Invesco Wilshire US REIT	Invesco Wilshire US REIT		"The investment seeks to track the investment results (before fees and expenses) of the Wilshire US Real Estate Investment Trust IndexSM (the ""underlying index"").
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. Strictly in accordance with its guidelines and mandated procedures, the index provider compiles, maintains, and calculates the underlying index, which is designed to represent a market-based index that is more reflective of equity real estate positions commonly held by pension funds. The fund is non-diversified."	http://www.invescopowershares.com	WREI.png		NYSE Arca	14472000				
WTMF	WisdomTree Managed Futures Strategy Fund	WisdomTree Managed Futures Strategy Fund		"The investment seeks to provide investors with positive total returns in rising or falling markets.
 The fund normally invests at least 80% of its net assets, plus the amount of any borrowings for investment purposes, in ""managed futures"". It is an actively managed exchange traded fund (""ETF"") that seeks to achieve positive total returns in rising or falling markets that are not directly correlated to broad market equity or fixed income returns. The fund is managed using a quantitative, rules-based strategy designed to provide returns that correspond to the performance of the WisdomTree Managed Futures Index. It is non-diversified."	http://www.wisdomtree.com	WTMF.png		NYSE Arca	239687500				
XAR	SPDR S&P Aerospace & Defense	SPDR S&P Aerospace & Defense		"The investment seeks to provide investment results that, before fees and expenses, correspond generally to the total return performance of the S&P Aerospace & Defense Select Industry Index.
 In seeking to track the performance of the S&P Aerospace & Defense Select Industry Index (the ""index""), the fund employs a sampling strategy. It generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index. The index represents the aerospace and defense segment of the S&P Total Market Index (""S&P TMI""). The fund is non-diversified."	http://www.spdrs.com			NYSE Arca	1274892500				
XBI	SPDR Series Trust S&P Biotech	SPDR Series Trust S&P Biotech		"The investment seeks to provide investment results that, before fees and expenses, correspond generally to the total return performance of the S&P Biotechnology Select Industry Index derived from the biotechnology segment of a U.S. total market composite index.
 In seeking to track the performance of the S&P Biotechnology Select Industry Index (the ""index""), the fund employs a sampling strategy. It generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index. The index represents the biotechnology segment of the S&P Total Market Index (""S&P TMI""). The fund is non-diversified."	http://www.spdrs.com			NYSE Arca	3993392000				
XES	SPDR Series Trust S&P Oil & Gas Equipment & Services	SPDR Series Trust S&P Oil & Gas Equipment & Services		"The investment seeks to provide investment results that, before fees and expenses, correspond generally to the total return performance of an index derived from the oil and gas equipment and services segment of a U.S. total market composite index.
 In seeking to track the performance of the S&P Oil & Gas Equipment & Services Select Industry Index, the fund employs a sampling strategy. It generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index. The index represents the oil and gas equipment and services segment of the S&P Total Market Index (""S&P TMI""). The fund is non-diversified."	http://www.spdrs.com			NYSE Arca	226009000				
XHB	SPDR Series Trust Homebuilders	SPDR Series Trust Homebuilders		"The investment seeks to provide investment results that, before fees and expenses, correspond generally to the total return performance of an index derived from the homebuilding segment of a U.S. total market composite index.
 In seeking to track the performance of the S&P Homebuilders Select Industry Index (the ""index""), the fund employs a sampling strategy. It generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index. The index represents the homebuilders segment of the S&P Total Market Index (""S&P TMI""). The fund is non-diversified."	http://www.spdrs.com			NYSE Arca	651112592				
XHE	SPDR S&P Health Care Equipment	SPDR S&P Health Care Equipment		"The investment seeks to provide investment results that, before fees and expenses, correspond generally to the total return performance of an index derived from the health care equipment and supplies segment of a U.S. total market composite index.
 In seeking to track the performance of the S&P Health Care Equipment Select Industry Index (the ""index""), the fund employs a sampling strategy. It generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index. The index represents the health care equipment segment of the S&P Total Market Index (""S&P TMI""). The fund is non-diversified."	http://www.spdrs.com			NYSE Arca	557452500				
XHS	SPDR S&P Health Care Services	SPDR S&P Health Care Services		"The investment seeks to provide investment results that, before fees and expenses, correspond generally to the total return performance of an index derived from the health care providers and services segment of a U.S. total market composite index.
 In seeking to track the performance of the S&P Health Care Services Select Industry Index (the ""index""), the fund employs a sampling strategy. It generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index. The index represents the health care services segment of the S&P Total Market Index (""S&P TMI""). The fund is non-diversified."	http://www.spdrs.com			NYSE Arca	133779000				
XLB	Materials Select Sector SPDR	Materials Select Sector SPDR		"The investment seeks to provide investment results that, before expenses, correspond generally to the price and yield performance of publicly traded equity securities of companies in the Materials Select Sector Index.
 In seeking to track the performance of the index, the fund employs a replication strategy. It generally invests substantially all, but at least 95%, of its total assets in the securities comprising the index. The index includes securities of companies from the following industries: chemicals; metals and mining; paper and forest products; containers and packaging; and construction materials. The fund is non-diversified."	http://www.spdrs.com			NYSE Arca	3947704135				
XLE	SPDR Select Sector Fund - Energy Select Sector	SPDR Select Sector Fund Energy Select Sector		"The investment seeks to provide investment results that, before expenses, correspond generally to the price and yield performance of publicly traded equity securities of companies in the Energy Select Sector Index.
 In seeking to track the performance of the index, the fund employs a replication strategy. It generally invests substantially all, but at least 95%, of its total assets in the securities comprising the index. The index includes securities of companies from the following industries: oil, gas and consumable fuels; and energy equipment and services. The fund is non-diversified."	http://www.spdrs.com			NYSE Arca	13377910452				
XLF	SPDR Select Sector Fund - Financial	SPDR Select Sector Fund Financial		"The investment seeks investment results that, before expenses, correspond generally to the price and yield performance of publicly traded equity securities of companies in the Financial Select Sector Index.
 The fund generally invests substantially all, but at least 95%, of its total assets in the securities comprising the index. The index includes securities of companies from the following industries: diversified financial services; insurance; banks; capital markets; mortgage real estate investment trusts (""REITs""); consumer finance; and thrifts and mortgage finance. The fund is non-diversified."	http://www.spdrs.com			NYSE Arca	24593910645				
XLG	Invesco S&P 500 Top 50	Invesco S&P 500 Top 50		"The investment seeks to track the investment results (before fees and expenses) of the S&P 500® Top 50 Index (the ""underlying index"").
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. The index provider compiles, maintains and calculates the underlying index, which includes 50 of the largest capitalization members of the S&P 500® Index. The underlying index's components are weighted by float-adjusted market capitalization. The fund is non-diversified."	http://www.invescopowershares.com	XLG.png		NYSE Arca	731178028				
XLI	SPDR Select Sector Fund - Industrial	SPDR Select Sector Fund Industrial		"The investment seeks to provide investment results that, before expenses, correspond generally to the price and yield performance of publicly traded equity securities of companies in the Industrial Select Sector Index.
 Under normal market conditions, the fund generally invests substantially all, but at least 95%, of its total assets in the securities comprising the index. The index includes securities of companies from the following industries: aerospace and defense; industrial conglomerates; marine; transportation infrastructure; machinery; road and rail; air freight and logistics; commercial services and supplies; etc. It is non-diversified."	http://www.spdrs.com			NYSE Arca	10477455480				
XLK	SPDR Select Sector Fund - Technology	SPDR Select Sector Fund Technology		"The investment seeks investment results that, before expenses, correspond generally to the price and yield performance of publicly traded equity securities of companies in the Technology Select Sector Index.
 In seeking to track the performance of the index, the fund employs a replication strategy, which means that the fund typically invests in substantially all of the securities represented in the index in approximately the same proportions as the index. It generally invests substantially all, but at least 95%, of its total assets in the securities comprising the index. The fund is non-diversified."	http://www.spdrs.com			NYSE Arca	18326508942				
XLP	SPDR Select Sector Fund - Consumer Staples	SPDR Select Sector Fund Consumer Staples		"The investment seeks to provide investment results that, before expenses, correspond generally to the price and yield performance of publicly traded equity securities of companies in the Consumer Staples Select Sector Index.
 In seeking to track the performance of the index, the fund employs a replication strategy. It generally invests substantially all, but at least 95%, of its total assets in the securities comprising the index. The index includes securities of companies from the following industries: food and staples retailing; household products; food products; beverages; tobacco; and personal products. The fund is non-diversified."	http://www.spdrs.com			NYSE Arca	10218282071				
XLU	SPDR Select Sector Fund - Utilities	SPDR Select Sector Fund Utilities		"The investment seeks to provide investment results that, before expenses, correspond generally to the price and yield performance of publicly traded equity securities of companies in the Utilities Select Sector Index.
 In seeking to track the performance of the index, the fund employs a replication strategy. It generally invests substantially all, but at least 95%, of its total assets in the securities comprising the index. The index includes securities of companies from the following industries: electric utilities; water utilities; multi-utilities; independent power and renewable electricity producers; and gas utilities. The fund is non-diversified."	http://www.spdrs.com			NYSE Arca	8530226810				
XLV	SPDR Select Sector Fund - Health Care	SPDR Select Sector Fund Health Care		"The investment seeks investment results that, before expenses, correspond generally to the price and yield performance of publicly traded equity securities of companies in the Health Care Select Sector Index.
 In seeking to track the performance of the index, the fund employs a replication strategy. It generally invests substantially all, but at least 95%, of its total assets in the securities comprising the index. The index includes companies from the following industries: pharmaceuticals; health care equipment & supplies; health care providers & services; biotechnology; life sciences tools & services; and health care technology. The fund is non-diversified."	http://www.spdrs.com			NYSE Arca	18945129975				
XLY	SPDR Select Sector Fund - Consumer Discretionary	SPDR Select Sector Fund Consumer Discretionary		"The investment seeks investment results that, before expenses, correspond to the price and yield performance of publicly traded equity securities of companies in the Consumer Discretionary Select Sector Index.
 The fund employs a replication strategy. It generally invests substantially all, but at least 95%, of its total assets in the securities comprising the index. The index includes securities of companies from the following industries: media; retail; hotels, restaurants and leisure; textiles, apparel and luxury goods; household durables; automobiles; auto components; distributors; leisure products; and diversified consumer services. It is non-diversified."	http://www.spdrs.com			NYSE Arca	12195875948				
